reviewer,co-reviewer,app,id,title,comment,rating,reviewer,fee,date,version,data source,is_userExperience,is_bugReport,is_newFeatureRequest,is_Rating
NCH,MV,PicsArt,gp:AOqpTOGl0u3sxO2uoVycpQfR3qymYqVcKDY9gOlw57HY6yYZ3wlXsoS_YdCgHMv8-A3384nPtm33aVV8m621lg,,Good for editing,5,Yashwant Singh Chundawat,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGYxUEEYznsa8oidjGow3siZ5vAz7PhtjvuUpj5ErbinfpQQPM1ZzM9YSe6dv-wN-B23wfxi9GpcTI1bA,,Nice,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOG2bgwqxvJeI1cGcfFVyj0E35jgGLBg5kOzukfyUSoAhTjdaxWUAZhPvnon22fwwlzkNj15tTAG-QLbyg,,Wonderful,5,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFyjlUklyBckqHjSz1jtFitRCSkUcQHjexJtOV-S9rJYFixM5Mq6oUsBQBdanPntA8HbfXq1DoEUYzMgA,,This is Awesome App In World,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOH_6d_PAlD3ptN_dUe-DzHNw8cGQgMTnHCfYfNwa4rpvRPAvhrSBR3R9fGCNBfwuSp5jAKSkteYf1c3Mw,,In this app photo are best edit It is best app for editing,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEuOLGMF1vcdJFfIyq0ZlB8xv220x2dqd-WTFZBWDvMqIq9cg64bACgKmf_emSkT9epUNg3scdTXlfHiA,,Good,3,Charan Dama,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGvlcxUNHArKrhXncS1bj_yBt-VfHxdxew9ODUBxIIa-wfvFqnhrb8qF0e80exbQb5f15rlHLQYqpK-hQ,,good editing app,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOF4RkbP-hMptmXW_j6sC_R8B2Bw-ROkfXRwIOv7CvVBOI3oZrt14b2IQwi28ZiyOQXy0LEV9kAgTpnRsQ,,the best edit pictures,5,,free,23-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEzkDrmIbRpV8ZtKWoc77wbVgdaYQEubq-n6iPWVZ5TssqtiFyeWxpUUOy557qAmqhIz3cLTt_5sLOf5g,,....just make d editing easier,3,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFRnvGx7Oqt-efEsi-HnDTDOFNa_2uSCsGJyXZ1EDGLDSuAiKZ9Rbi5Tzt3e9-LCe9zM9qOn1pAkZZPfA,,"nice making poster , background editors",5,,free,21-Oct-18,NA,npm google-play-store-scraper,1,0,0,0
NCH,MV,PicsArt,gp:AOqpTOEUTxOm7yPKJmn_zoPGJg4Y-fSbAd7Jm79Dv4U6SkiZquLD5W5Ox5vVhH4ioqNcy7GXCcSWvTQWrSe1ng,,"Quite simply, the best, imo (first app I have ever rated)",5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOF9_0Q5ix15T2S9BAuHP-bwtiEQM7l5uiMlDJak99njCdgrfIt9uvpxjPYpHV_Ffagtyia20esAnA3h4A,,it's so annoying when I have to save a picture so many times just so it can save on my device! jfc,1,,free,20-Oct-18,NA,npm google-play-store-scraper,1,0,0,0
NCH,MV,PicsArt,gp:AOqpTOHgapeErZb4nRiIOTOd-g3fnau3T6uluIVtFrPWm5cT_od9IZKu7OvOxuL2zqoqAlL7tPPmQ_JSrHvj2w,,👌👌👌😁,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFQYiIEPsHMG9gcYqWLq7zsO8u45nkIGtmuqlgxzaWUwPSEGkkyDxQGHfhV2kaz6dsT2S5bxbBd2geA_A,,I luv this app. I have used it for yrs.,5,Paula Martin,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFDhbcwlTCnZX4BjkCv2v8fWkeVXaGzEmcZVX4RTczY1FLd86hisXrgTp4sf3NC7m8vRs8cFkn8GykcmQ,,Excellent Editor Ever I like to use dis editor only because it has best features and provide much more features,5,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOETE5bVpeM5KBHCaLZhLNcpsIDVs6fE1D6KcqUCta0QdhyJYIfm57nHf3PuR0YDz6JRXOS4JKEgHR2wqg,,I think that a good editer I had ever seen,5,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFnBJQMVsV-4KuR6O6Bi5asvt5tl2maQJWhkO5D9jT_xlfi1Rrp3Xzmv0Ru4JS1m-ZENH6d0LeTr8s-eQ,,Yo yo,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,0
NCH,MV,PicsArt,gp:AOqpTOFRdjcYfJHNPavYHFICyU00CfFwygL5oz0S996bluNn820ZQGlyLgCxNuM3qegRuthK6AObEyWc6V4U_Q,,Super,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEeYduO1ZeVH72krIUhhAqkio56Tav6Wkwf5U8HMg7P7zlx0M1kNhYdm71xwjUdcKN0Pd_ysO7tKpSjaA,,Good,5,Kirsty Andrews,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHPdr_nd8uHdgQIuoVNBNpx0R7GufpaDdNtA81zfCjtoKjyzq3O_wSzNWjo3AM2GHvqLU3WLGAGkraBbg,,awesome,5,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOH3uE62nJFmqjOs8ZvtxejUYfOz_KAUmaybw9fZ4Unkx2a-YVMUuwSOpwfvDMYQeyv3sE6TVvCiK7CUBA,,Nice app,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOERsu9eF8GgBeYfhoYyFDcWBO1oBDDHHTbhOoVvOi684GwejyWDmZQP5iNa445wDQERqvNY7kdIUAGXEQ,,Mst,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,0
NCH,MV,PicsArt,gp:AOqpTOEa3nuxPmjbPJkDkdnP8LGshYH732JocJlsvdNi-SCHqk8n4PmvgPh2EOeUhjfYBmBLTMcVPnLIW7F56g,,best editing app for me. I make edits of my fav tv shows and stuffs like that and post them on my fan account on insta [[@impractically.fandoms.edxts]] and they all turn out great. the stickers are my fav part 😸😸,5,,free,20-Oct-18,NA,npm google-play-store-scraper,1,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGsa19ssRpXgr8zZzvc6-H-PF-HVF3c3NXtrHbxG9Cda2QGgQyOcNlmQ4V5ZKv0qX8FdLBNpaoEk43IBQ,,Super,5,Nithesh Kumar,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,WhatsApp,gp:AOqpTOGzK5ypmJScVd-G4_5JY3kQGnrd0ntohCDkzLiE3lAkYYjZ3N1TkqexLJQ_MDL9LU759XaiBoVPuqHVNWw,,Just love it,5,,free,23-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
